PERSID,UNO,IVTT,OVTT,TOTTIME,TOTCOST,TDUMMY,CHOSEN,HHSIZE,MALE,NUMVEH,WORKERS,VEHWORK,NEWINC,AEMPDENS,POPDENS,DIST,AGE,WEIGHT,UNOTRN,UNOSHR 
939,1,35.1,51.5,86.6,4.3,1,0,5,1,4,3,1.3,115000,471.01,4.43,17.8,49,1.8362,1,0
940,1,42,5,47,4.76,1,0,4,0,4,3,1.3,115000,218.9,5.39,15.6,26,0.2982,0,0
940,1,46.1,7.3,53.4,2.38,1,0,4,0,4,3,1.3,115000,218.9,5.39,15.6,26,0.2982,0,1
940,1,30.3,29.2,59.5,3.25,1,1,4,0,4,3,1.3,115000,218.9,5.39,15.6,26,0.2982,1,0
941,1,13,3,16,0.64,1,1,4,1,4,3,1.3,115000,2.84,5.39,6.5,56,1.8362,0,0
941,1,16.5,4.4,20.9,0.32,1,0,4,1,4,3,1.3,115000,2.84,5.39,6.5,56,1.8362,0,1
941,1,22.1,44.1,66.2,1.25,1,0,4,1,4,3,1.3,115000,2.84,5.39,6.5,56,1.8362,1,0
942,1,37,7,44,1.82,1,0,4,1,2,2,1,50000,1480.52,0.83,18.6,45,0.6426,0,0
942,1,41.7,9.2,50.9,0.91,1,1,4,1,2,2,1,50000,1480.52,0.83,18.6,45,0.6426,0,1
942,1,26.2,22.1,48.3,3.05,1,0,4,1,2,2,1,50000,1480.52,0.83,18.6,45,0.6426,1,0
943,1,46,6,52,3.73,1,0,5,1,2,1,2,15000,24.34,5.09,19.2,49,0.2982,0,0
943,1,51.5,8.1,59.6,1.87,1,0,5,1,2,1,2,15000,24.34,5.09,19.2,49,0.2982,0,1
943,1,67.2,22.7,89.9,2,1,1,5,1,2,1,2,15000,24.34,5.09,19.2,49,0.2982,1,0
944,1,48,6,54,3.78,1,0,5,1,2,1,2,15000,24.34,5.09,19.7,49,0.2982,0,0
944,1,52.4,8.4,60.8,1.89,1,0,5,1,2,1,2,15000,24.34,5.09,19.7,49,0.2982,0,1
944,1,76.2,20.7,96.9,2,1,1,5,1,2,1,2,15000,24.34,5.09,19.7,49,0.2982,1,0
945,1,28,7,35,7.57,1,0,3,0,2,1,2,30000,371.44,7.16,13.5,39,0.6426,0,0
945,1,34.7,9.2,43.9,3.78,1,1,3,0,2,1,2,30000,371.44,7.16,13.5,39,0.6426,0,1
945,1,27.2,23.2,50.4,2.25,1,0,3,0,2,1,2,30000,371.44,7.16,13.5,39,0.6426,1,0
946,1,6,2,8,0.25,1,1,4,0,3,4,0.8,30000,0.37,1.93,2.6,50,1.8362,0,0
946,1,8.1,3.8,11.9,0.12,1,0,4,0,3,4,0.8,30000,0.37,1.93,2.6,50,1.8362,0,1
946,1,19,40.8,59.8,3.55,1,0,4,0,3,4,0.8,30000,0.37,1.93,2.6,50,1.8362,1,0
947,1,15,2,17,0.94,1,1,4,1,4,4,1,30000,1.75,0.55,9.6,48,1.8362,0,0
947,1,18.9,3.1,22,0.47,1,0,4,1,4,4,1,30000,1.75,0.55,9.6,48,1.8362,0,1
947,1,39.1,67,106.1,3.5,1,0,4,1,4,4,1,30000,1.75,0.55,9.6,48,1.8362,1,0
948,1,43,4,47,1.98,1,0,2,1,2,2,1,70000,4.97,4.22,20.2,64,0.6426,0,0
948,1,47.2,6.3,53.5,0.99,1,1,2,1,2,2,1,70000,4.97,4.22,20.2,64,0.6426,0,1
948,1,70.1,40.7,110.8,1.75,1,0,2,1,2,2,1,70000,4.97,4.22,20.2,64,0.6426,1,0
949,1,31,4,35,1.96,1,0,2,1,2,2,1,70000,4.97,4.22,20,64,0.6426,0,0
949,1,38.4,5.6,44,0.98,1,1,2,1,2,2,1,70000,4.97,4.22,20,64,0.6426,0,1
949,1,55.6,46.7,102.3,1.75,1,0,2,1,2,2,1,70000,4.97,4.22,20,64,0.6426,1,0
950,1,36,6,42,7.34,1,0,2,0,1,1,1,70000,952.15,1.54,24.3,36,0.2982,0,0
950,1,44.4,8,52.4,3.67,1,0,2,0,1,1,1,70000,952.15,1.54,24.3,36,0.2982,0,1
950,1,41.6,28.4,70,3.69,1,1,2,0,1,1,1,70000,952.15,1.54,24.3,36,0.2982,1,0
951,1,36,6,42,4.49,0,1,3,0,4,3,1.3,90000,218.9,5.09,15.2,25,1.8362,0,0
951,1,40.6,8.1,48.7,2.24,0,0,3,0,4,3,1.3,90000,218.9,5.09,15.2,25,1.8362,0,1
951,1,56.1,21.8,77.9,1.9,0,0,3,0,4,3,1.3,90000,218.9,5.09,15.2,25,1.8362,1,0
952,1,55,3,58,4.04,1,0,2,0,1,2,0.5,30000,1.78,1.47,41.2,68,0.6426,0,0
952,1,61.2,4.9,66.1,1.35,1,1,2,0,1,2,0.5,30000,1.78,1.47,41.2,68,0.6426,0,1
952,1,66.6,67,133.6,5.9,1,0,2,0,1,2,0.5,30000,1.78,1.47,41.2,68,0.6426,1,0
953,1,49,3,52,3.47,1,0,2,0,1,2,0.5,30000,1.78,1.47,35.4,68,0.6426,0,0
953,1,60.2,4.4,64.6,1.74,1,1,2,0,1,2,0.5,30000,1.78,1.47,35.4,68,0.6426,0,1
953,1,85.5,66.4,151.9,4.3,1,0,2,0,1,2,0.5,30000,1.78,1.47,35.4,68,0.6426,1,0
954,1,45,5,50,2.35,1,0,5,1,1,2,0.5,50000,2.84,8.24,23.3,46,0.2982,0,0
954,1,55.4,6.8,62.2,1.18,1,0,5,1,1,2,0.5,50000,2.84,8.24,23.3,46,0.2982,0,1
954,1,51.8,42.3,94.1,3,1,1,5,1,1,2,0.5,50000,2.84,8.24,23.3,46,0.2982,1,0
955,1,12,3,15,0.47,0,1,2,0,2,1,2,30000,4.7,2.8,4.8,64,1.8362,0,0
955,1,14.6,4.9,19.5,0.23,0,0,2,0,2,1,2,30000,4.7,2.8,4.8,64,1.8362,0,1
955,1,5.6,25.7,31.3,0.9,0,0,2,0,2,1,2,30000,4.7,2.8,4.8,64,1.8362,1,0
956,1,39,7,46,2.3,0,0,2,1,2,2,1,70000,216.42,8.22,15.8,29,0.2982,0,0
956,1,43.9,9.2,53.1,1.16,0,0,2,1,2,2,1,70000,216.42,8.22,15.8,29,0.2982,0,1
956,1,35,19.2,54.2,2.7,0,1,2,1,2,2,1,70000,216.42,8.22,15.8,29,0.2982,1,0
957,1,10,3,13,0.49,0,1,2,0,2,2,1,50000,1.97,0.51,5,57,1.8362,0,0
957,1,12.5,4.9,17.4,0.24,0,0,2,0,2,2,1,50000,1.97,0.51,5,57,1.8362,0,1
957,1,12,18.8,30.8,2.1,0,0,2,0,2,2,1,50000,1.97,0.51,5,57,1.8362,1,0
958,1,33,2,35,1.7,1,1,3,0,3,3,1,115000,0.41,4.3,17.3,52,1.8362,0,0
958,1,40.8,3.1,43.9,0.85,1,0,3,0,3,3,1,115000,0.41,4.3,17.3,52,1.8362,0,1
958,1,98,44.6,142.6,6.5,1,0,3,0,3,3,1,115000,0.41,4.3,17.3,52,1.8362,1,0
959,1,32,5,37,1.83,1,0,2,1,2,2,1,90000,22.63,19.93,18.7,44,0.6426,0,0
959,1,36.3,7,43.3,0.92,1,1,2,1,2,2,1,90000,22.63,19.93,18.7,44,0.6426,0,1
959,1,36,39.2,75.2,1.8,1,0,2,1,2,2,1,90000,22.63,19.93,18.7,44,0.6426,1,0
960,1,31,4,35,1.78,1,0,2,0,2,2,1,90000,1.53,19.93,18.2,30,0.6426,0,0
960,1,35.2,5.9,41.1,0.89,1,1,2,0,2,2,1,90000,1.53,19.93,18.2,30,0.6426,0,1
960,1,39.7,33.7,73.4,3.85,1,0,2,0,2,2,1,90000,1.53,19.93,18.2,30,0.6426,1,0
961,1,40,4,44,1.92,1,0,2,1,1,2,0.5,90000,11.91,8.01,19.6,27,0.6426,0,0
961,1,49.3,5.6,54.9,0.96,1,1,2,1,1,2,0.5,90000,11.91,8.01,19.6,27,0.6426,0,1
961,1,56.5,38.3,94.8,3.9,1,0,2,1,1,2,0.5,90000,11.91,8.01,19.6,27,0.6426,1,0
962,1,31,7,38,7,0,0,1,0,1,1,1,47046.9,471.01,3.2,20.8,32,0.2982,0,0
962,1,35.2,9.2,44.4,3.5,0,0,1,0,1,1,1,47046.9,471.01,3.2,20.8,32,0.2982,0,1
962,1,41,22.2,63.2,2.5,0,1,1,0,1,1,1,47046.9,471.01,3.2,20.8,32,0.2982,1,0
963,1,10,4,14,0.5,1,1,2,0,2,2,1,50000,3.81,19.93,5.1,28,1.8362,0,0
963,1,12.5,6.3,18.8,0.25,1,0,2,0,2,2,1,50000,3.81,19.93,5.1,28,1.8362,0,1
963,1,14.5,31.6,46.1,1.75,1,0,2,0,2,2,1,50000,3.81,19.93,5.1,28,1.8362,1,0
964,1,6,3,9,0.24,0,0,4,1,2,2,1,50000,1.1,0.69,2.4,34,0.6426,0,0
964,1,8,4.4,12.4,0.12,0,1,4,1,2,2,1,50000,1.1,0.69,2.4,34,0.6426,0,1
964,1,4,23.6,27.6,1,0,0,4,1,2,2,1,50000,1.1,0.69,2.4,34,0.6426,1,0
965,1,28,5,33,1.34,1,0,4,1,1,1,1,70000,39.08,7.61,11.4,42,0.2982,0,0
965,1,32,7,39,0.67,1,0,4,1,1,1,1,70000,39.08,7.61,11.4,42,0.2982,0,1
965,1,52.6,32.9,85.5,2.65,1,1,4,1,1,1,1,70000,39.08,7.61,11.4,42,0.2982,1,0
966,1,26,3,29,1.97,1,1,2,1,2,1,2,50000,14.41,3.87,17.5,73,1.8362,0,0
966,1,29.3,5.2,34.5,0.98,1,0,2,1,2,1,2,50000,14.41,3.87,17.5,73,1.8362,0,1
966,1,70.4,49.9,120.3,2.25,1,0,2,1,2,1,2,50000,14.41,3.87,17.5,73,1.8362,1,0
967,1,17,2,19,1.46,0,1,6,0,2,2,1,70000,0.35,1.08,14.9,39,1.8362,0,0
967,1,19.9,4.2,24.1,0.73,0,0,6,0,2,2,1,70000,0.35,1.08,14.9,39,1.8362,0,1
967,1,7,37,44,2.55,0,0,6,0,2,2,1,70000,0.35,1.08,14.9,39,1.8362,1,0
968,1,31,6,37,3.17,1,0,3,0,1,1,1,30000,127.72,8.22,13.5,34,0.2982,0,0
968,1,35.2,8.1,43.3,1.59,1,0,3,0,1,1,1,30000,127.72,8.22,13.5,34,0.2982,0,1
968,1,25.2,12.9,38.1,2.25,1,1,3,0,1,1,1,30000,127.72,8.22,13.5,34,0.2982,1,0
969,1,34,6,40,3.25,1,0,3,0,1,1,1,30000,127.72,8.22,14.3,34,0.2982,0,0
969,1,37.7,8.4,46.1,1.63,1,0,3,0,1,1,1,30000,127.72,8.22,14.3,34,0.2982,0,1
969,1,30.8,26.4,57.2,3,1,1,3,0,1,1,1,30000,127.72,8.22,14.3,34,0.2982,1,0
970,1,11,5,16,0.27,1,1,4,1,3,3,1,70000,2.49,3.92,2.8,50,1.8362,0,0
970,1,13.6,7.3,20.9,0.14,1,0,4,1,3,3,1,70000,2.49,3.92,2.8,50,1.8362,0,1
970,1,22,46.5,68.5,1.5,1,0,4,1,3,3,1,70000,2.49,3.92,2.8,50,1.8362,1,0
971,1,11,4,15,0.49,0,0,5,0,3,4,0.8,90000,14.41,7.64,4.3,44,0.2982,0,0
971,1,13.5,5.9,19.4,0.25,0,0,5,0,3,4,0.8,90000,14.41,7.64,4.3,44,0.2982,0,1
971,1,10.9,11,21.9,0.5,0,1,5,0,3,4,0.8,90000,14.41,7.64,4.3,44,0.2982,1,0
972,1,12,4,16,0.43,0,0,5,0,3,4,0.8,90000,14.41,7.64,4.4,44,0.6426,0,0
972,1,14.6,6.3,20.9,0.21,0,1,5,0,3,4,0.8,90000,14.41,7.64,4.4,44,0.6426,0,1
972,1,13,25.4,38.4,0.75,0,0,5,0,3,4,0.8,90000,14.41,7.64,4.4,44,0.6426,1,0
973,1,25,2,27,1.53,1,1,3,0,2,1,2,70000,7.96,1.05,15.6,44,1.8362,0,0
973,1,28.7,3.8,32.5,0.77,1,0,3,0,2,1,2,70000,7.96,1.05,15.6,44,1.8362,0,1
973,1,55,48.7,103.7,1.95,1,0,3,0,2,1,2,70000,7.96,1.05,15.6,44,1.8362,1,0
974,1,27,2,29,1.56,1,1,3,0,2,1,2,70000,7.96,1.05,15.9,44,1.8362,0,0
974,1,30.4,4.2,34.6,0.78,1,0,3,0,2,1,2,70000,7.96,1.05,15.9,44,1.8362,0,1
974,1,55,50.7,105.7,1.95,1,0,3,0,2,1,2,70000,7.96,1.05,15.9,44,1.8362,1,0
975,1,31,6,37,1.77,1,0,2,1,1,1,1,47046.9,32.35,4.49,15.8,48,0.2982,0,0
975,1,34.6,8.4,43,0.89,1,0,2,1,1,1,1,47046.9,32.35,4.49,15.8,48,0.2982,0,1
975,1,49.4,22.7,72.1,3.25,1,1,2,1,1,1,1,47046.9,32.35,4.49,15.8,48,0.2982,1,0
976,1,19,4,23,0.81,0,1,3,0,1,1,1,30000,2.25,10.76,8.3,34,1.8362,0,0
976,1,22,6.3,28.3,0.41,0,0,3,0,1,1,1,30000,2.25,10.76,8.3,34,1.8362,0,1
976,1,40,40.2,80.2,0.6,0,0,3,0,1,1,1,30000,2.25,10.76,8.3,34,1.8362,1,0
977,1,41,3,44,2.03,1,1,4,1,2,3,0.7,50000,1.44,0.69,20.7,40,1.8362,0,0
977,1,45.1,5.2,50.3,1.01,1,0,4,1,2,3,0.7,50000,1.44,0.69,20.7,40,1.8362,0,1
977,1,89.9,82.3,172.2,3.25,1,0,4,1,2,3,0.7,50000,1.44,0.69,20.7,40,1.8362,1,0
978,1,88,2,90,5,1,1,3,1,2,2,1,70000,1.18,0.83,51,45,1.8362,0,0
978,1,94.4,4.2,98.6,2.5,1,0,3,1,2,2,1,70000,1.18,0.83,51,45,1.8362,0,1
978,1,105.1,90.1,195.2,8.55,1,0,3,1,2,2,1,70000,1.18,0.83,51,45,1.8362,1,0
979,1,3,2,5,0.1,0,0,6,1,3,4,0.8,70000,2.71,5.74,1,41,0.6426,0,0
979,1,5.2,4.2,9.4,0.05,0,1,6,1,3,4,0.8,70000,2.71,5.74,1,41,0.6426,0,1
979,1,6.2,16,22.2,0.6,0,0,6,1,3,4,0.8,70000,2.71,5.74,1,41,0.6426,1,0
980,1,25,2,27,1.31,1,1,2,1,3,2,1.5,70000,0.26,1.36,13.4,44,1.8362,0,0
980,1,28.7,3.8,32.5,0.66,1,0,2,1,3,2,1.5,70000,0.26,1.36,13.4,44,1.8362,0,1
980,1,42.6,46.4,89,2.5,1,0,2,1,3,2,1.5,70000,0.26,1.36,13.4,44,1.8362,1,0
981,1,12,2,14,0.67,0,1,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,0,0
981,1,15.3,3.1,18.4,0.34,0,0,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,0,1
981,1,9,28.3,37.3,1.3,0,0,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,1,0
982,1,13,2,15,0.67,0,1,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,0,0
982,1,15.7,4.2,19.9,0.34,0,0,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,0,1
982,1,9,29.3,38.3,1.3,0,0,4,0,2,2,1,70000,7.96,0.91,6.8,43,1.8362,1,0
983,1,10,3,13,0.58,0,1,2,0,2,2,1,50000,1.56,1.05,5.9,57,1.8362,0,0
983,1,12.5,4.9,17.4,0.29,0,0,2,0,2,2,1,50000,1.56,1.05,5.9,57,1.8362,0,1
983,1,15,42.5,57.5,1.5,0,0,2,0,2,2,1,50000,1.56,1.05,5.9,57,1.8362,1,0
984,1,17,3,20,0.98,1,1,5,1,2,1,2,90000,1.99,1.05,10,41,1.8362,0,0
984,1,20,4.9,24.9,0.49,1,0,5,1,2,1,2,90000,1.99,1.05,10,41,1.8362,0,1
984,1,52,49.1,101.1,1.2,1,0,5,1,2,1,2,90000,1.99,1.05,10,41,1.8362,1,0
985,1,59,2,61,3.89,1,1,2,1,5,2,2.5,50000,1.75,1.36,39.7,48,1.8362,0,0
985,1,72.4,3.1,75.5,1.95,1,0,2,1,5,2,2.5,50000,1.75,1.36,39.7,48,1.8362,0,1
985,1,45.5,91.2,136.7,4.15,1,0,2,1,5,2,2.5,50000,1.75,1.36,39.7,48,1.8362,1,0
986,1,5,3,8,0.23,0,1,4,1,5,4,1.3,115000,0.99,6.39,2.3,51,1.8362,0,0
986,1,6.8,4.4,11.2,0.12,0,0,4,1,5,4,1.3,115000,0.99,6.39,2.3,51,1.8362,0,1
986,1,9.3,20.8,30.1,0.75,0,0,4,1,5,4,1.3,115000,0.99,6.39,2.3,51,1.8362,1,0
987,1,54,7,61,3.55,1,1,4,0,5,4,1.3,115000,1480.52,6.39,36.2,25,1.8362,0,0
987,1,58.7,9.4,68.1,1.77,1,0,4,0,5,4,1.3,115000,1480.52,6.39,36.2,25,1.8362,0,1
987,1,68,33.8,101.8,4.7,1,0,4,0,5,4,1.3,115000,1480.52,6.39,36.2,25,1.8362,1,0
988,1,31,4,35,2.44,1,1,3,1,3,1,3,50000,0,10.94,24.9,54,1.8362,0,0
988,1,38.4,5.6,44,1.22,1,0,3,1,3,1,3,50000,0,10.94,24.9,54,1.8362,0,1
988,1,50,55.2,105.2,2.65,1,0,3,1,3,1,3,50000,0,10.94,24.9,54,1.8362,1,0
989,1,54,3,57,4.64,1,1,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,0,0
989,1,66.3,4.4,70.7,2.32,1,0,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,0,1
989,1,78,70.8,148.8,7.3,1,0,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,1,0
990,1,54,3,57,4.62,1,1,1,1,1,1,1,30000,1.97,1.9,47.1,36,1.8362,0,0
990,1,66.3,4.4,70.7,2.31,1,0,1,1,1,1,1,30000,1.97,1.9,47.1,36,1.8362,0,1
990,1,113,63.7,176.7,7.25,1,0,1,1,1,1,1,30000,1.97,1.9,47.1,36,1.8362,1,0
991,1,54,3,57,4.64,1,1,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,0,0
991,1,66.3,4.4,70.7,2.32,1,0,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,0,1
991,1,103.7,37.7,141.4,7.55,1,0,1,1,1,1,1,30000,1.97,1.9,47.3,36,1.8362,1,0
992,1,48,3,51,3.49,1,0,2,1,2,2,1,70000,13.49,7.35,35.6,62,0.6426,0,0
992,1,53.6,4.9,58.5,1.75,1,1,2,1,2,2,1,70000,13.49,7.35,35.6,62,0.6426,0,1
992,1,92.3,42.6,134.9,4.85,1,0,2,1,2,2,1,70000,13.49,7.35,35.6,62,0.6426,1,0
993,1,49,3,52,3.47,1,0,2,1,2,2,1,70000,13.49,7.35,35.4,62,0.6426,0,0
993,1,53.5,5.2,58.7,1.74,1,1,2,1,2,2,1,70000,13.49,7.35,35.4,62,0.6426,0,1
993,1,93.8,47.7,141.5,4.85,1,0,2,1,2,2,1,70000,13.49,7.35,35.4,62,0.6426,1,0
994,1,46,5,51,3.86,1,0,4,1,4,4,1,115000,149.19,3.05,34,25,0.2982,0,0
994,1,56.6,6.8,63.4,1.94,1,0,4,1,4,4,1,115000,149.19,3.05,34,25,0.2982,0,1
994,1,44.6,40.8,85.4,4.7,1,1,4,1,4,4,1,115000,149.19,3.05,34,25,0.2982,1,0
995,1,25,3,28,1.7,1,1,5,1,2,2,1,70000,7.36,3.03,17.3,39,1.8362,0,0
995,1,28.7,4.9,33.6,0.85,1,0,5,1,2,2,1,70000,7.36,3.03,17.3,39,1.8362,0,1
995,1,38.8,58.1,96.9,4.3,1,0,5,1,2,2,1,70000,7.36,3.03,17.3,39,1.8362,1,0
996,1,24,2,26,1.62,1,1,5,1,2,2,1,70000,1.67,3.03,16.5,39,1.8362,0,0
996,1,27.2,4.2,31.4,0.81,1,0,5,1,2,2,1,70000,1.67,3.03,16.5,39,1.8362,0,1
996,1,43,67,110,4.3,1,0,5,1,2,2,1,70000,1.67,3.03,16.5,39,1.8362,1,0
997,1,5,4,9,0.21,0,1,3,1,3,3,1,83140.6,0.74,10.94,2.1,26,1.8362,0,0
997,1,7,5.9,12.9,0.1,0,0,3,1,3,3,1,83140.6,0.74,10.94,2.1,26,1.8362,0,1
997,1,2.2,15.9,18.1,0.75,0,0,3,1,3,3,1,83140.6,0.74,10.94,2.1,26,1.8362,1,0
998,1,15,4,19,0.78,0,1,3,0,3,3,1,83140.6,0.92,10.94,8,49,1.8362,0,0
998,1,18.9,5.6,24.5,0.39,0,0,3,0,3,3,1,83140.6,0.92,10.94,8,49,1.8362,0,1
998,1,20,16.1,36.1,0.75,0,0,3,0,3,3,1,83140.6,0.92,10.94,8,49,1.8362,1,0
999,1,3,4,7,0.11,1,1,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,0,0
999,1,5.2,6.3,11.5,0.06,1,0,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,0,1
999,1,3.8,15.8,19.6,0.75,1,0,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,1,0
1000,1,3,4,7,0.11,1,1,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,0,0
1000,1,4.9,5.9,10.8,0.06,1,0,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,0,1
1000,1,3.8,15.8,19.6,0.75,1,0,3,1,3,3,1,83140.6,7.89,10.94,1.1,24,1.8362,1,0
1001,1,24,2,26,1.7,1,1,5,1,2,1,2,70000,9.18,1.25,17.3,40,1.8362,0,0
1001,1,29.9,3.1,33,0.85,1,0,5,1,2,1,2,70000,9.18,1.25,17.3,40,1.8362,0,1
1001,1,84.8,49.3,134.1,5.8,1,0,5,1,2,1,2,70000,9.18,1.25,17.3,40,1.8362,1,0
1002,1,29,2,31,1.76,1,1,5,1,2,1,2,70000,9.18,1.25,18,40,1.8362,0,0
1002,1,32.5,4.2,36.7,0.88,1,0,5,1,2,1,2,70000,9.18,1.25,18,40,1.8362,0,1
1002,1,83.3,46.5,129.8,5.8,1,0,5,1,2,1,2,70000,9.18,1.25,18,40,1.8362,1,0
1003,1,59,6,65,8.2,0,0,5,0,2,2,1,70000,952.15,0.91,33.1,44,0.2982,0,0
1003,1,64,8.4,72.4,4.1,0,0,5,0,2,2,1,70000,952.15,0.91,33.1,44,0.2982,0,1
1003,1,23.2,46.3,69.5,4.95,0,1,5,0,2,2,1,70000,952.15,0.91,33.1,44,0.2982,1,0
1004,1,32,3,35,2.13,1,1,1,1,1,1,1,30000,2.23,16.65,21.7,28,1.8362,0,0
1004,1,35.6,5.2,40.8,1.06,1,0,1,1,1,1,1,30000,2.23,16.65,21.7,28,1.8362,0,1
1004,1,105,85,190,5.75,1,0,1,1,1,1,1,30000,2.23,16.65,21.7,28,1.8362,1,0
1005,1,32,3,35,2.02,1,1,1,1,1,1,1,30000,2.23,16.65,20.6,28,1.8362,0,0
1005,1,36.3,4.9,41.2,1.01,1,0,1,1,1,1,1,30000,2.23,16.65,20.6,28,1.8362,0,1
1005,1,108,73,181,5.75,1,0,1,1,1,1,1,30000,2.23,16.65,20.6,28,1.8362,1,0
1006,1,4,3,7,0.13,1,1,5,1,3,5,0.6,50000,3.03,5.72,1.3,52,1.8362,0,0
1006,1,5.6,4.4,10,0.07,1,0,5,1,3,5,0.6,50000,3.03,5.72,1.3,52,1.8362,0,1
1006,1,22.6,30.5,53.1,0.8,1,0,5,1,3,5,0.6,50000,3.03,5.72,1.3,52,1.8362,1,0
1007,1,21,3,24,1.31,1,1,2,0,2,2,1,30000,3.81,0.37,13.4,23,1.8362,0,0
1007,1,24.4,4.9,29.3,0.66,1,0,2,0,2,2,1,30000,3.81,0.37,13.4,23,1.8362,0,1
1007,1,28.9,46,74.9,3.35,1,0,2,0,2,2,1,30000,3.81,0.37,13.4,23,1.8362,1,0
1008,1,52,3,55,4.12,1,1,2,1,2,2,1,50000,6.66,16.6,42,29,1.8362,0,0
1008,1,63.9,4.4,68.3,2.06,1,0,2,1,2,2,1,50000,6.66,16.6,42,29,1.8362,0,1
1008,1,85.2,41.1,126.3,5.35,1,0,2,1,2,2,1,50000,6.66,16.6,42,29,1.8362,1,0
1009,1,9,2,11,0.2,0,0,4,1,1,1,1,30000,3.19,17.01,2,34,0.6426,0,0
1009,1,11.4,3.8,15.2,0.1,0,1,4,1,1,1,1,30000,3.19,17.01,2,34,0.6426,0,1
1009,1,4.1,33.6,37.7,0.75,0,0,4,1,1,1,1,30000,3.19,17.01,2,34,0.6426,1,0
1010,1,53,2,55,3.38,1,0,2,1,2,2,1,30000,3.54,0.65,34.5,32,0.6426,0,0
1010,1,57.7,4.2,61.9,1.69,1,1,2,1,2,2,1,30000,3.54,0.65,34.5,32,0.6426,0,1
1010,1,122.7,36.3,159,5.9,1,0,2,1,2,2,1,30000,3.54,0.65,34.5,32,0.6426,1,0
1011,1,48,2,50,3.37,1,0,2,1,2,2,1,30000,3.54,0.65,34.4,32,0.6426,0,0
1011,1,53.6,3.8,57.4,1.69,1,1,2,1,2,2,1,30000,3.54,0.65,34.4,32,0.6426,0,1
1011,1,126.3,41.6,167.9,5.9,1,0,2,1,2,2,1,30000,3.54,0.65,34.4,32,0.6426,1,0
1012,1,2,4,6,0.04,0,0,2,1,2,2,1,70000,1.99,16.65,0.4,61,0.6426,0,0
1012,1,3.8,5.9,9.7,0.02,0,1,2,1,2,2,1,70000,1.99,16.65,0.4,61,0.6426,0,1
1012,1,4,18.6,22.6,0.75,0,0,2,1,2,2,1,70000,1.99,16.65,0.4,61,0.6426,1,0
1013,1,25,2,27,1.82,0,0,2,1,2,2,1,50000,2.87,2.32,18.6,43,0.6426,0,0
1013,1,31.1,3.1,34.2,0.91,0,1,2,1,2,2,1,50000,2.87,2.32,18.6,43,0.6426,0,1
1013,1,9,51.4,60.4,2.85,0,0,2,1,2,2,1,50000,2.87,2.32,18.6,43,0.6426,1,0
1014,1,28,2,30,1.88,0,0,2,1,2,2,1,50000,2.87,2.32,19.2,43,0.6426,0,0
1014,1,31.4,4.2,35.6,0.94,0,1,2,1,2,2,1,50000,2.87,2.32,19.2,43,0.6426,0,1
1014,1,8,54.9,62.9,2.85,0,0,2,1,2,2,1,50000,2.87,2.32,19.2,43,0.6426,1,0
1015,1,25,2,27,1.82,0,0,2,0,2,2,1,50000,2.87,2.32,18.6,44,0.6426,0,0
1015,1,31.1,3.1,34.2,0.91,0,1,2,0,2,2,1,50000,2.87,2.32,18.6,44,0.6426,0,1
1015,1,9,51.4,60.4,2.85,0,0,2,0,2,2,1,50000,2.87,2.32,18.6,44,0.6426,1,0
1016,1,28,2,30,1.88,0,0,2,0,2,2,1,50000,2.87,2.32,19.2,44,0.6426,0,0
1016,1,31.4,4.2,35.6,0.94,0,1,2,0,2,2,1,50000,2.87,2.32,19.2,44,0.6426,0,1
1016,1,8,54.9,62.9,2.85,0,0,2,0,2,2,1,50000,2.87,2.32,19.2,44,0.6426,1,0
1017,1,4,7,11,0.13,1,0,3,0,2,2,1,50000,6.21,36.88,1.3,33,0.6426,0,0
1017,1,5.6,9.2,14.8,0.07,1,1,3,0,2,2,1,50000,6.21,36.88,1.3,33,0.6426,0,1
1017,1,11.5,30,41.5,0.8,1,0,3,0,2,2,1,50000,6.21,36.88,1.3,33,0.6426,1,0
1018,1,38,3,41,2.51,1,1,4,1,3,2,1.5,50000,5.05,0.73,25.6,44,1.8362,0,0
1018,1,46.9,4.4,51.3,1.25,1,0,4,1,3,2,1.5,50000,5.05,0.73,25.6,44,1.8362,0,1
1018,1,50.1,41.1,91.2,3.95,1,0,4,1,3,2,1.5,50000,5.05,0.73,25.6,44,1.8362,1,0
1019,1,5,2,7,0.2,1,1,2,0,2,2,1,30000,1.53,3.05,2,38,1.8362,0,0
